surfactant,temperature_(degC),composition_(wt%),observed_phase,tail_length_calculated_(A),tail_volume_calculated_(A^3),head_area_calculated_(A^2),AL/V_calculated,shape_identifier_(0-L/1-V/2-Y),phase_diagram_reference
C16E8,30,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,30,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,30,0.9,S,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,30,0.95,S,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,30,1,S,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.4,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.45,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.5,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.55,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.6,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.65,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.7,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,35,1,S,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.4,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.45,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.5,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.55,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.6,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.65,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.7,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,40,1,S,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.4,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.45,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.5,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.55,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.6,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.65,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,45,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.45,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.5,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.55,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.6,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.65,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,50,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.45,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.5,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.55,H1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.6,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.85,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,55,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.05,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.55,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.6,V1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.85,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,60,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.05,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.1,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.15,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.2,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.25,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.55,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.6,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.85,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,65,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.05,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.1,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.15,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.2,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.25,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.3,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.35,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.55,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.6,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.85,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,70,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.05,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.1,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.15,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.2,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.25,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.3,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.35,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.55,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.6,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.85,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,75,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.05,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.1,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.15,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.2,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.25,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.3,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.35,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.4,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.55,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.6,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.8,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.85,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.9,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,0.95,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,80,1,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.05,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.1,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.15,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.2,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.25,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.3,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.35,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.4,Water + L,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.45,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.5,L1,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.55,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.6,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.65,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.7,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.75,La,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
C16E8,85,0.8,L2,21.35,459.2,72.5,3.37,0,J Chem Soc Faraday Trans I 79 975-1000 (1983)
